PassengerId,Pclass,Survived,AgeStandard,FareStandard,fare_per_fam_member_Standard,SibSp,Parch,family_size,paid_fare,male,C,Missing_Embark,Q,S,A_deck,B_deck,C_deck,D_deck,E_deck,F_deck,G_deck,Missing_Deck,T_deck,DuplicatedName,DuplicatedTicket,DuplicatedCabin
636,2,1,0.1573106846101707,-0.1046334556140754,0.43072729929545744,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
637,3,0,0.43072729929545744,-0.649863538956174,-0.19024939642598612,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
638,2,0,0.37409541019772335,0.447436544633375,0.022529235503616855,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
639,3,0,0.9674215661017008,0.8131596275295975,-1.0187934550221132,0.0,0.7781512503836436,1.791759469228055,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
640,3,0,-0.2641469768259236,0.11019150964631995,-0.1046334556140754,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
641,3,0,-0.887146559018876,-0.8122178014999131,-0.34511702077433287,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
642,1,1,-0.5485222826980981,1.1472786763683467,1.6317388752742503,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
643,3,0,-2.149768904909605,0.5546534360049911,-1.4543432139031636,0.6020599913279624,0.47712125471966244,1.791759469228055,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
644,3,1,-0.2641469768259236,1.0024408953397494,1.4863491385003453,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
645,3,1,-2.575590738068263,0.18076051678684948,-1.3962801113434153,0.47712125471966244,0.3010299956639812,1.3862943611198906,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
646,1,1,1.281551565544607,1.273179786185294,1.1862617438025742,0.3010299956639812,0.0,0.6931471805599453,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
647,3,0,-0.967421566101701,-0.6744897501960817,-0.21042839424792484,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
648,1,1,1.7316643961222447,0.7426267184790132,1.1128177813131304,0.0,0.0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
649,3,0,-0.2641469768259236,-1.235440341561252,-0.6321931648249927,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
650,3,1,-0.6102946101863327,-1.235440341561252,-0.6321931648249927,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
651,3,0,-0.2641469768259236,-0.6744897501960817,-0.21042839424792484,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
652,2,1,-1.1503493803760079,0.28348311043632296,0.2648315376702906,0.0,0.3010299956639812,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
653,3,0,-0.8122178014999131,-0.47402371904480567,-0.026962997123070386,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
654,3,1,-0.2641469768259236,-0.8589611453848947,-0.37183890412824483,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
655,3,0,-1.1503493803760079,-1.7632717277898948,-0.9969300804350508,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
656,2,0,-0.5485222826980981,1.2156575480117222,0.6744897501960817,0.47712125471966244,0.0,1.0986122886681098,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
657,3,0,-0.2641469768259236,-0.6744897501960817,-0.21042839424792484,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
658,3,0,0.43072729929545744,0.07833360323036327,-1.3032391943932469,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
659,2,0,-0.6102946101863327,-0.1046334556140754,0.43072729929545744,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
660,1,0,1.7720341481691486,1.557869291635738,1.1716520851473946,0.0,0.47712125471966244,1.0986122886681098,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
661,1,1,1.382994127100648,1.705415574568406,1.3526639763942203,0.47712125471966244,0.0,1.0986122886681098,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
662,3,0,0.9132499266836088,-1.731664396122245,-0.8132715498195354,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
663,1,0,1.2354403415612554,0.40531259748488,0.7457926461877323,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
664,3,0,0.6102946101863326,-1.2600998806456707,-0.6556257247501864,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
665,3,1,-0.887146559018876,-0.649863538956174,-1.740338897980068,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
666,2,0,0.43072729929545744,1.2156575480117222,0.6744897501960817,0.47712125471966244,0.0,1.0986122886681098,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
667,2,0,-0.2641469768259236,-0.1046334556140754,0.43072729929545744,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
668,3,0,-0.2641469768259236,-0.967421566101701,-0.43072729929545756,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
669,3,0,1.0544724517700528,-0.5485222826980981,-0.1046334556140754,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
670,1,1,0.8122178014999129,0.9539213473963434,0.7738417323372526,0.3010299956639812,0.0,0.6931471805599453,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
671,2,1,0.9132499266836088,0.8017930619434842,0.43072729929545744,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
672,1,0,0.37409541019772335,0.9539213473963434,0.7738417323372526,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
673,2,0,2.111583113309223,-0.2948912713722954,0.21042839424792456,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
674,2,1,0.37409541019772335,-0.1046334556140754,0.43072729929545744,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
675,2,0,0.31863936396437514,-5.199337582605575,-5.199337582605575,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
676,3,0,-1.1503493803760079,-0.967421566101701,-0.43072729929545756,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
677,3,0,-0.4887764111146695,-0.5485222826980981,-0.1046334556140754,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
678,3,1,-1.1503493803760079,-0.3322719016011834,0.14593713510302253,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
679,3,0,1.0544724517700528,0.8934711068963973,-1.1503493803760079,0.3010299956639812,0.8450980400142568,2.0794415416798357,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
680,1,1,0.6102946101863326,5.19933758270342,1.96875278991211,0.0,0.3010299956639812,0.6931471805599453,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
681,3,0,-0.2641469768259236,-0.5312607573635748,-0.0868640569480515,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
682,1,1,0.10463345561407526,1.273179786185294,1.7318992297227453,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
683,3,0,-0.887146559018876,-0.3833001194418878,0.08098202090528266,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
684,3,0,-1.410699178450397,0.8934711068963973,-1.1503493803760079,0.7781512503836436,0.47712125471966244,2.0794415416798357,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
685,2,0,1.815517334952668,0.8017930619434842,0.43072729929545744,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
686,2,0,-0.2641469768259236,0.8337011982977196,0.2000704078862382,0.3010299956639812,0.47712125471966244,1.3862943611198906,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
687,3,0,-1.410699178450397,0.8131596275295975,-1.0187934550221132,0.6989700043360189,0.3010299956639812,1.791759469228055,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
688,3,0,-0.967421566101701,-0.31077171104407436,0.17808525635372796,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
689,3,0,-1.1503493803760079,-0.9245138281980756,-0.4079623129581611,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
690,1,1,-1.3829941271006372,1.8330906785110426,1.7638457888397137,0.0,0.3010299956639812,0.6931471805599453,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
691,1,1,0.37409541019772335,1.0077458358877918,0.9057288940619034,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
692,3,1,-1.8378802347660605,-0.07458391121555398,-1.003603498846666,0.0,0.3010299956639812,0.6931471805599453,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
693,3,1,-0.2641469768259236,1.0024408953397494,1.4863491385003453,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
694,3,0,-0.2641469768259236,-1.731664396122245,-0.8132715498195354,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
695,1,0,1.815517334952668,0.4676543823538879,0.8122178014999129,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
696,2,0,1.4799413890351998,-0.06858582161447507,0.4778346430444848,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
697,3,0,1.1011455083738528,-0.5485222826980981,-0.1046334556140754,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
698,3,1,-0.2641469768259236,-1.1571363276834234,-0.555355878208102,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
699,1,0,1.330561513178906,1.5426305919770709,1.1528130477228837,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
700,3,0,1.009990169249582,-1.191816171681394,-0.5898413789188295,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
701,1,1,-1.1503493803760079,1.857802027660256,1.773110900514429,0.3010299956639812,0.0,0.6931471805599453,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
702,1,1,0.5485222826980978,0.4499536263652757,0.7937561611952066,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
703,3,0,-1.1503493803760079,0.0,-0.8122178014999131,0.0,0.3010299956639812,0.6931471805599453,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
704,3,0,-0.2641469768259236,-1.1537158911881047,-0.5519153989688989,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
705,3,0,0.0,-0.8122178014999131,-1.744518313736088,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
706,2,0,0.8616341201741718,0.43072729929545744,0.7738417323372526,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
707,2,1,1.1503493803760079,-0.06858582161447507,0.4778346430444848,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
708,1,1,1.009990169249582,0.4499536263652757,0.7937561611952066,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
709,1,1,-0.6744897501960817,1.7503627437849745,1.8185183352983376,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
710,3,1,-0.2641469768259236,0.05926734550309265,-1.32403820055018,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
711,1,1,-0.5485222826980981,0.9239168111823286,1.418656761394018,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
712,1,0,0.8122178014999129,0.4676543823538879,0.8122178014999129,0.0,0.0,0.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
713,1,1,1.281551565544607,0.9539213473963434,0.7738417323372526,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
714,3,0,0.21042839424792456,-0.36181343074575,0.11109650213536826,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
715,2,0,1.4799413890351998,-0.1046334556140754,0.43072729929545744,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
716,3,0,-0.967421566101701,-1.191816171681394,-0.5898413789188295,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
717,1,1,0.8122178014999129,1.857802027660256,1.923178055784446,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
718,2,1,0.10463345561407526,-0.2948912713722954,0.21042839424792456,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
719,3,0,-0.2641469768259236,0.07833360323036327,0.563606159648717,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
720,3,0,0.46925288381280184,-0.967421566101701,-0.43072729929545756,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
721,2,1,-1.6866708163300608,0.7019141038448024,0.5755659276786967,0.0,0.3010299956639812,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
722,3,0,-1.2206403488473496,-1.742829957274785,-1.7940111745642813,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
723,2,0,0.5084880591093566,-0.1046334556140754,0.43072729929545744,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
724,2,0,1.382994127100648,-0.1046334556140754,0.43072729929545744,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
725,1,1,0.10463345561407526,0.9674215661017008,0.8122178014999129,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
726,3,0,-0.887146559018876,-0.43072729929545756,0.011775921828990558,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
727,2,1,0.31863936396437514,0.22313996679010467,-1.2833194953870075,0.6020599913279624,0.0,1.3862943611198906,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
728,3,1,-0.2641469768259236,-1.1554244197161196,-0.5536348194231991,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
729,2,0,-0.2641469768259236,0.43072729929545744,0.43072729929545744,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
730,3,0,-0.2641469768259236,-0.649863538956174,-1.740338897980068,0.3010299956639812,0.0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
731,1,1,0.21042839424792456,1.8330906785110426,1.899087897947325,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
732,3,0,-1.5010859460440242,0.17019230071742447,0.6032403490202513,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
733,2,0,0.31863936396437514,-5.199337582605575,-5.199337582605575,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
734,2,0,-0.6102946101863327,-0.1046334556140754,0.43072729929545744,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
735,2,0,-0.6102946101863327,-0.1046334556140754,0.43072729929545744,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
736,3,0,0.18380470283773812,0.11019150964631995,0.5707722327194822,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
737,3,0,1.281551565544607,0.7241576272674786,-0.9771631823643063,0.3010299956639812,0.6020599913279624,1.6094379124341003,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
738,1,1,0.5485222826980978,5.19933758270342,5.19933758270342,0.0,0.0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
739,3,0,-0.2641469768259236,-0.6744897501960817,-0.21042839424792484,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
740,3,0,-0.2641469768259236,-0.6744897501960817,-0.21042839424792484,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
741,1,1,0.8122178014999129,0.6281675131201675,0.9744371287337403,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
742,1,0,0.6102946101863326,1.313375300253107,1.2124420680097336,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
743,1,1,-0.8122178014999131,1.9152233135129777,1.446612187577327,0.47712125471966244,0.47712125471966244,1.6094379124341003,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
744,3,0,-0.5485222826980981,0.11019150964631995,-0.1046334556140754,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
745,3,1,0.37409541019772335,-0.649863538956174,-0.19024939642598612,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
746,1,0,2.111583113309223,1.1737428058684305,0.6638890669422877,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
747,3,0,-1.2975429286165532,0.20308927325117826,-0.9969300804350508,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
748,2,1,0.31863936396437514,-0.1046334556140754,0.43072729929545744,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
749,1,0,-0.967421566101701,0.9674215661017008,0.8122178014999129,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1
750,3,0,0.37409541019772335,-1.1503493803760079,-0.5485222826980981,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
751,2,1,-1.8378802347660605,0.28348311043632296,-0.582886482819153,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
752,3,1,-1.6866708163300608,-0.1810582697608222,-1.082411394461098,0.0,0.3010299956639812,0.6931471805599453,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
753,3,0,0.46925288381280184,-0.3604300790482675,0.11271661688061514,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
754,3,0,-0.6102946101863327,-0.6744897501960817,-0.21042839424792484,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
755,2,1,1.281551565544607,1.0960665646035996,0.5725683257291563,0.3010299956639812,0.47712125471966244,1.3862943611198906,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
756,2,1,-2.6265063195121727,0.0034270609358222196,-1.3899546892501935,0.3010299956639812,0.3010299956639812,1.0986122886681098,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
757,3,0,0.1573106846101707,-0.9245138281980756,-0.4079623129581611,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
758,2,0,-1.1503493803760079,-0.247086727471265,0.2648315376702906,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
759,3,0,0.5084880591093566,-0.5485222826980981,-0.1046334556140754,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
760,1,1,0.46925288381280184,1.4044153077252854,1.7424872439447099,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
761,3,0,-0.2641469768259236,0.0034270609358222196,0.5517264709809889,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
762,3,0,0.9674215661017008,-1.73817529510968,-0.8645477475399043,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
763,3,1,-0.887146559018876,-1.6579213940603703,-0.8108668369263909,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
764,1,1,0.6102946101863326,1.602777802072835,0.9744371287337403,0.3010299956639812,0.47712125471966244,1.3862943611198906,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
765,3,0,-1.2975429286165532,-0.967421566101701,-0.43072729929545756,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
766,1,1,1.42978833594553,1.2962194736179753,1.2013340596976014,0.3010299956639812,0.0,0.6931471805599453,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
767,1,0,0.8122178014999129,0.8122178014999129,1.216843195010022,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
768,3,0,0.34623426359988224,-1.1503493803760079,-0.5485222826980981,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
769,3,0,-0.2641469768259236,0.31863936396437514,0.29646153606217046,0.3010299956639812,0.0,0.6931471805599453,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
770,3,0,0.43072729929545744,-0.487575800222593,-0.04128349307004022,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
771,3,0,-0.5485222826980981,-0.3604300790482675,0.11271661688061514,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
772,3,0,1.281551565544607,-0.8122178014999131,-0.34511702077433287,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
773,2,0,1.7514925055251003,-0.2948912713722954,0.21042839424792456,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
774,3,0,-0.2641469768259236,-1.731664396122245,-0.8132715498195354,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
775,2,1,1.5932188180230542,0.28348311043632296,-1.4729908471477513,0.3010299956639812,0.6020599913279624,1.6094379124341003,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
776,3,0,-1.1503493803760079,-1.1503493803760079,-0.5485222826980981,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
777,3,0,-0.2641469768259236,-1.1503493803760079,-0.5485222826980981,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
778,3,1,-1.731664396122245,-0.1810582697608222,0.31863936396437514,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
779,3,0,-0.2641469768259236,-1.1554244197161196,-0.5536348194231991,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
780,1,1,1.0544724517700528,1.8330906785110426,1.7638457888397137,0.0,0.3010299956639812,0.6931471805599453,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
781,3,1,-1.4395314709384557,-1.6579213940603703,-0.8108668369263909,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
782,1,1,-1.2206403488473496,1.0077458358877918,0.9057288940619034,0.3010299956639812,0.0,0.6931471805599453,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1
783,1,0,0.21042839424792456,0.6281675131201675,0.9744371287337403,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
784,3,0,-0.2641469768259236,0.29719581557974767,-1.1503493803760079,0.3010299956639812,0.47712125471966244,1.3862943611198906,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
785,3,0,-0.2641469768259236,-1.743107270338234,-0.9045467232513029,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
786,3,0,-0.2641469768259236,-1.382994127100638,-0.797564787376168,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
787,3,1,-1.1503493803760079,-1.2600998806456707,-0.6556257247501864,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
788,3,0,-1.6057296060590078,0.59714609685134,-1.382994127100638,0.6989700043360189,0.3010299956639812,1.791759469228055,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
789,3,1,-2.449128853944237,0.21042839424792456,-1.308808657635769,0.3010299956639812,0.47712125471966244,1.3862943611198906,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
790,1,0,1.1918161716813969,1.320215901733085,1.7345583516100054,0.0,0.0,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
791,3,0,-0.2641469768259236,-1.1503493803760079,-0.5485222826980981,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
792,2,0,-1.2975429286165532,0.43072729929545744,0.7738417323372526,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
793,3,0,-0.2641469768259236,1.1503493803760079,-1.0676541832033464,0.9542425094393249,0.47712125471966244,2.3978952727983707,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1
794,1,0,0.8122178014999129,0.6532731833480998,0.9908961865732249,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
795,3,0,-0.2641469768259236,-0.6744897501960817,-0.21042839424792484,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
