PassengerId,Pclass,Survived,AgeStandard,FareStandard,SibSp,Parch,male,C,Missing_Embark,Q,S,A_deck,B_deck,C_deck,D_deck,E_deck,F_deck,G_deck,Missing_Deck,T_deck
875,2,1,0.1573106846101707,0.3140323044842253,0.3010299956639812,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
876,3,1,-1.3829941271006372,-1.731664396122245,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
877,3,0,-0.887146559018876,-0.33193567518486927,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
878,3,0,-0.967421566101701,-0.6744897501960817,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
879,3,0,-0.2641469768259236,-0.6744897501960817,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
880,1,1,1.7316643961222447,1.387452989487395,0.0,0.3010299956639812,0,1,0,0,0,0,0,1,0,0,0,0,0,0
881,2,1,-0.2641469768259236,0.43072729929545744,0.0,0.3010299956639812,0,0,0,0,1,0,0,0,0,0,0,0,1,0
882,3,0,0.46925288381280184,-0.6744897501960817,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
883,3,0,-0.6744897501960817,-0.29408768415758,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
884,2,0,0.1573106846101707,-0.2948912713722954,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
885,3,0,-0.2641469768259236,-1.743107270338234,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
886,3,0,0.8616341201741718,0.59714609685134,0.0,0.7781512503836436,0,0,0,1,0,0,0,0,0,0,0,0,1,0
887,2,0,0.10463345561407526,-0.1046334556140754,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
888,1,1,-0.967421566101701,0.6281675131201675,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
889,3,0,-0.2641469768259236,0.29719581557974767,0.3010299956639812,0.47712125471966244,0,0,0,0,1,0,0,0,0,0,0,0,1,0
890,1,1,0.0,0.6281675131201675,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
891,3,0,0.43072729929545744,-1.1503493803760079,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
